starttime	seconds	ctime	dtime	ttime	wait
Tue May 13 19:56:40 2014	1399982200	0	27	28	27
Tue May 13 19:56:40 2014	1399982200	0	28	28	27
Tue May 13 19:56:41 2014	1399982201	4	24	28	21
Tue May 13 19:56:41 2014	1399982201	3	24	28	23
Tue May 13 19:56:40 2014	1399982200	1	26	28	26
Tue May 13 19:56:40 2014	1399982200	0	27	28	27
Tue May 13 19:56:41 2014	1399982201	0	28	28	27
Tue May 13 19:56:40 2014	1399982200	1	27	28	27
Tue May 13 19:56:40 2014	1399982200	0	27	28	27
Tue May 13 19:56:41 2014	1399982201	3	25	28	24
Tue May 13 19:56:41 2014	1399982201	2	26	28	25
Tue May 13 19:56:41 2014	1399982201	3	24	28	23
Tue May 13 19:56:40 2014	1399982200	0	28	28	27
Tue May 13 19:56:40 2014	1399982200	1	27	28	27
Tue May 13 19:56:40 2014	1399982200	1	27	28	26
Tue May 13 19:56:41 2014	1399982201	3	25	28	24
Tue May 13 19:56:40 2014	1399982200	0	28	28	27
Tue May 13 19:56:40 2014	1399982200	0	28	28	28
Tue May 13 19:56:41 2014	1399982201	2	26	28	25
Tue May 13 19:56:40 2014	1399982200	1	27	28	27
Tue May 13 19:56:40 2014	1399982200	0	28	28	28
Tue May 13 19:56:41 2014	1399982201	3	25	28	23
Tue May 13 19:56:40 2014	1399982200	0	28	28	28
Tue May 13 19:56:41 2014	1399982201	3	25	28	24
Tue May 13 19:56:41 2014	1399982201	0	28	28	27
Tue May 13 19:56:40 2014	1399982200	1	27	28	27
Tue May 13 19:56:40 2014	1399982200	0	28	28	28
Tue May 13 19:56:41 2014	1399982201	3	25	28	23
Tue May 13 19:56:41 2014	1399982201	2	26	28	25
Tue May 13 19:56:40 2014	1399982200	0	28	28	27
Tue May 13 19:56:41 2014	1399982201	3	25	28	24
Tue May 13 19:56:40 2014	1399982200	1	28	28	28
Tue May 13 19:56:40 2014	1399982200	0	28	28	27
Tue May 13 19:56:41 2014	1399982201	4	25	28	23
Tue May 13 19:56:40 2014	1399982200	0	28	28	28
Tue May 13 19:56:40 2014	1399982200	0	28	28	28
Tue May 13 19:56:40 2014	1399982200	1	27	28	27
Tue May 13 19:56:40 2014	1399982200	0	28	28	28
Tue May 13 19:56:40 2014	1399982200	0	28	28	28
Tue May 13 19:56:40 2014	1399982200	1	28	28	28
Tue May 13 19:56:41 2014	1399982201	2	26	28	26
Tue May 13 19:56:40 2014	1399982200	1	28	28	28
Tue May 13 19:56:41 2014	1399982201	3	25	28	25
Tue May 13 19:56:41 2014	1399982201	0	28	29	27
Tue May 13 19:56:41 2014	1399982201	3	25	29	24
Tue May 13 19:56:41 2014	1399982201	4	25	29	24
Tue May 13 19:56:40 2014	1399982200	0	28	29	28
Tue May 13 19:56:40 2014	1399982200	1	28	29	28
Tue May 13 19:56:40 2014	1399982200	0	28	29	28
Tue May 13 19:56:40 2014	1399982200	1	28	29	28
Tue May 13 19:56:41 2014	1399982201	3	25	29	24
Tue May 13 19:56:40 2014	1399982200	1	28	29	28
Tue May 13 19:56:41 2014	1399982201	4	25	29	24
Tue May 13 19:56:40 2014	1399982200	0	28	29	28
Tue May 13 19:56:40 2014	1399982200	0	28	29	27
Tue May 13 19:56:40 2014	1399982200	1	28	29	28
Tue May 13 19:56:40 2014	1399982200	1	28	29	28
Tue May 13 19:56:40 2014	1399982200	1	27	29	27
Tue May 13 19:56:41 2014	1399982201	3	26	29	26
Tue May 13 19:56:41 2014	1399982201	0	29	29	27
Tue May 13 19:56:41 2014	1399982201	4	25	29	24
Tue May 13 19:56:40 2014	1399982200	0	29	29	29
Tue May 13 19:56:40 2014	1399982200	0	29	29	29
Tue May 13 19:56:40 2014	1399982200	0	28	29	28
Tue May 13 19:56:41 2014	1399982201	3	26	29	24
Tue May 13 19:56:40 2014	1399982200	1	28	29	27
Tue May 13 19:56:40 2014	1399982200	0	29	29	29
Tue May 13 19:56:40 2014	1399982200	0	29	29	28
Tue May 13 19:56:40 2014	1399982200	1	28	29	28
Tue May 13 19:56:40 2014	1399982200	0	29	29	28
Tue May 13 19:56:41 2014	1399982201	3	26	29	24
Tue May 13 19:56:41 2014	1399982201	3	26	29	26
Tue May 13 19:56:40 2014	1399982200	0	29	29	28
Tue May 13 19:56:40 2014	1399982200	1	28	29	28
Tue May 13 19:56:41 2014	1399982201	2	28	29	27
Tue May 13 19:56:40 2014	1399982200	0	29	29	28
Tue May 13 19:56:41 2014	1399982201	0	29	29	28
Tue May 13 19:56:40 2014	1399982200	0	29	29	29
Tue May 13 19:56:40 2014	1399982200	1	28	29	28
Tue May 13 19:56:40 2014	1399982200	0	29	29	28
Tue May 13 19:56:40 2014	1399982200	0	29	29	29
Tue May 13 19:56:40 2014	1399982200	1	29	29	29
Tue May 13 19:56:41 2014	1399982201	2	28	29	27
Tue May 13 19:56:40 2014	1399982200	0	29	29	29
Tue May 13 19:56:40 2014	1399982200	1	29	29	29
Tue May 13 19:56:41 2014	1399982201	3	26	29	26
Tue May 13 19:56:40 2014	1399982200	1	29	29	28
Tue May 13 19:56:40 2014	1399982200	0	29	29	29
Tue May 13 19:56:40 2014	1399982200	1	28	29	28
Tue May 13 19:56:40 2014	1399982200	0	29	29	29
Tue May 13 19:56:40 2014	1399982200	1	29	29	29
Tue May 13 19:56:40 2014	1399982200	0	29	30	29
Tue May 13 19:56:41 2014	1399982201	7	23	30	20
Tue May 13 19:56:40 2014	1399982200	1	29	30	29
Tue May 13 19:56:40 2014	1399982200	0	29	30	29
Tue May 13 19:56:40 2014	1399982200	1	29	30	29
Tue May 13 19:56:41 2014	1399982201	3	26	30	26
