starttime	seconds	ctime	dtime	ttime	wait
Tue May 13 19:39:06 2014	1399981146	0	21	22	21
Tue May 13 19:39:06 2014	1399981146	0	22	22	21
Tue May 13 19:39:07 2014	1399981147	0	21	22	21
Tue May 13 19:39:07 2014	1399981147	0	22	22	22
Tue May 13 19:39:07 2014	1399981147	0	22	22	22
Tue May 13 19:39:07 2014	1399981147	0	22	22	22
Tue May 13 19:39:07 2014	1399981147	0	22	22	22
Tue May 13 19:39:07 2014	1399981147	0	22	22	22
Tue May 13 19:39:07 2014	1399981147	0	22	22	22
Tue May 13 19:39:07 2014	1399981147	0	22	22	22
Tue May 13 19:39:07 2014	1399981147	0	22	22	22
Tue May 13 19:39:07 2014	1399981147	0	22	22	22
Tue May 13 19:39:07 2014	1399981147	0	22	22	22
Tue May 13 19:39:07 2014	1399981147	0	22	22	22
Tue May 13 19:39:07 2014	1399981147	0	22	22	22
Tue May 13 19:39:07 2014	1399981147	0	22	22	22
Tue May 13 19:39:06 2014	1399981146	0	22	22	22
Tue May 13 19:39:07 2014	1399981147	0	22	22	22
Tue May 13 19:39:07 2014	1399981147	0	22	22	22
Tue May 13 19:39:07 2014	1399981147	0	22	22	22
Tue May 13 19:39:07 2014	1399981147	0	22	22	22
Tue May 13 19:39:06 2014	1399981146	0	22	22	22
Tue May 13 19:39:07 2014	1399981147	0	22	22	22
Tue May 13 19:39:07 2014	1399981147	0	22	22	22
Tue May 13 19:39:06 2014	1399981146	0	22	22	22
Tue May 13 19:39:07 2014	1399981147	0	22	22	22
Tue May 13 19:39:07 2014	1399981147	0	22	22	22
Tue May 13 19:39:07 2014	1399981147	0	22	23	22
Tue May 13 19:39:07 2014	1399981147	0	22	23	22
Tue May 13 19:39:07 2014	1399981147	0	22	23	22
Tue May 13 19:39:07 2014	1399981147	0	23	23	22
Tue May 13 19:39:07 2014	1399981147	0	23	23	23
Tue May 13 19:39:07 2014	1399981147	0	23	23	23
Tue May 13 19:39:07 2014	1399981147	0	23	23	23
Tue May 13 19:39:07 2014	1399981147	0	23	23	23
Tue May 13 19:39:07 2014	1399981147	0	22	23	22
Tue May 13 19:39:07 2014	1399981147	0	23	23	23
Tue May 13 19:39:07 2014	1399981147	0	23	23	23
Tue May 13 19:39:07 2014	1399981147	0	23	23	23
Tue May 13 19:39:07 2014	1399981147	0	23	23	23
Tue May 13 19:39:06 2014	1399981146	0	23	23	23
Tue May 13 19:39:07 2014	1399981147	0	23	23	23
Tue May 13 19:39:06 2014	1399981146	0	23	23	23
Tue May 13 19:39:07 2014	1399981147	0	23	23	23
Tue May 13 19:39:07 2014	1399981147	0	23	23	23
Tue May 13 19:39:07 2014	1399981147	0	23	23	23
Tue May 13 19:39:07 2014	1399981147	0	23	23	23
Tue May 13 19:39:07 2014	1399981147	0	23	23	23
Tue May 13 19:39:07 2014	1399981147	0	23	23	23
Tue May 13 19:39:07 2014	1399981147	0	23	23	23
Tue May 13 19:39:07 2014	1399981147	0	23	23	23
Tue May 13 19:39:07 2014	1399981147	0	23	23	23
Tue May 13 19:39:07 2014	1399981147	0	23	23	23
Tue May 13 19:39:07 2014	1399981147	0	23	23	23
Tue May 13 19:39:07 2014	1399981147	0	23	23	23
Tue May 13 19:39:07 2014	1399981147	0	23	23	23
Tue May 13 19:39:06 2014	1399981146	0	23	23	23
Tue May 13 19:39:07 2014	1399981147	0	23	23	23
Tue May 13 19:39:07 2014	1399981147	0	23	23	23
Tue May 13 19:39:07 2014	1399981147	0	23	24	23
Tue May 13 19:39:07 2014	1399981147	0	23	24	23
Tue May 13 19:39:06 2014	1399981146	0	23	24	23
Tue May 13 19:39:07 2014	1399981147	0	23	24	23
Tue May 13 19:39:06 2014	1399981146	0	24	24	24
Tue May 13 19:39:07 2014	1399981147	0	24	24	24
Tue May 13 19:39:07 2014	1399981147	0	24	24	24
Tue May 13 19:39:07 2014	1399981147	0	24	24	24
Tue May 13 19:39:07 2014	1399981147	0	24	24	24
Tue May 13 19:39:07 2014	1399981147	0	24	24	24
Tue May 13 19:39:07 2014	1399981147	0	24	24	24
Tue May 13 19:39:07 2014	1399981147	0	24	24	24
Tue May 13 19:39:07 2014	1399981147	0	24	24	24
Tue May 13 19:39:07 2014	1399981147	0	24	24	24
Tue May 13 19:39:07 2014	1399981147	0	24	24	24
Tue May 13 19:39:06 2014	1399981146	0	24	24	24
Tue May 13 19:39:06 2014	1399981146	0	24	24	24
Tue May 13 19:39:07 2014	1399981147	0	24	24	24
Tue May 13 19:39:07 2014	1399981147	0	24	24	24
Tue May 13 19:39:07 2014	1399981147	0	24	24	24
Tue May 13 19:39:07 2014	1399981147	0	24	24	24
Tue May 13 19:39:07 2014	1399981147	0	24	24	24
Tue May 13 19:39:07 2014	1399981147	0	24	24	24
Tue May 13 19:39:07 2014	1399981147	0	24	24	24
Tue May 13 19:39:06 2014	1399981146	0	24	24	24
Tue May 13 19:39:07 2014	1399981147	0	24	24	24
Tue May 13 19:39:07 2014	1399981147	0	24	24	24
Tue May 13 19:39:07 2014	1399981147	0	24	24	24
Tue May 13 19:39:07 2014	1399981147	0	24	24	24
Tue May 13 19:39:07 2014	1399981147	0	24	24	24
Tue May 13 19:39:07 2014	1399981147	0	24	24	24
Tue May 13 19:39:07 2014	1399981147	0	24	24	24
Tue May 13 19:39:07 2014	1399981147	0	24	24	24
Tue May 13 19:39:07 2014	1399981147	0	24	24	24
Tue May 13 19:39:07 2014	1399981147	0	24	24	24
Tue May 13 19:39:06 2014	1399981146	0	24	24	24
Tue May 13 19:39:07 2014	1399981147	0	24	24	24
Tue May 13 19:39:07 2014	1399981147	0	24	25	24
Tue May 13 19:39:07 2014	1399981147	0	24	25	24
Tue May 13 19:39:07 2014	1399981147	0	24	25	24
Tue May 13 19:39:07 2014	1399981147	0	24	25	24
Tue May 13 19:39:07 2014	1399981147	0	24	25	24
Tue May 13 19:39:07 2014	1399981147	0	25	25	25
Tue May 13 19:39:07 2014	1399981147	0	25	25	24
Tue May 13 19:39:07 2014	1399981147	0	25	25	25
Tue May 13 19:39:07 2014	1399981147	0	25	25	25
Tue May 13 19:39:07 2014	1399981147	0	24	25	24
